Text,Label,,
Tum jaise log kaam ko lightly lete ho.,HATE-SPEECH,,
Aise log discipline ke against hote hain.,HATE-SPEECH,,
Tum log kabhi serious effort nahi daalte.,HATE-SPEECH,,
Aise logon ka attitude hi galat hota hai.,HATE-SPEECH,,
Tum jaise log consistency maintain nahi karte.,HATE-SPEECH,,
Aise log planning ko ignore karte hain.,HATE-SPEECH,,
Tum log bas chaos create karte ho.,HATE-SPEECH,,
Aise log productivity kam karte hain.,HATE-SPEECH,,
Tum jaise log improvement resist karte ho.,HATE-SPEECH,,
Aise log feedback accept nahi karte.,HATE-SPEECH,,
Tum log har cheez ko lightly lete ho.,HATE-SPEECH,,
Aise log professionalism kharab kar dete hain.,HATE-SPEECH,,
Tum jaise log kaam ka standard gira dete ho.,HATE-SPEECH,,
Aise log kisi rule ko follow nahi karte.,HATE-SPEECH,,
Tum log hamesha system ko bigaad dete ho.,HATE-SPEECH,,
Aise log seriousness ka matlab nahi jaante.,HATE-SPEECH,,
Tum jaise log kaam ko delay karte rehte ho.,HATE-SPEECH,,
Aise log quality compromise kar dete hain.,HATE-SPEECH,,
Tum log planning ka respect nahi karte.,HATE-SPEECH,,
Aise log improvement ko avoid karte hain.,HATE-SPEECH,,
Tum jaise log bas excuses pe jeete ho.,HATE-SPEECH,,
Aise log kisi bhi team ke liye problem hote hain.,HATE-SPEECH,,
Tum log hamesha confusion create karte rehte ho.,HATE-SPEECH,,
Aise log consistency tod dete hain.,HATE-SPEECH,,
Tum jaise log kaam ko value nahi dete.,HATE-SPEECH,,
Aise log kaam se bhaagte hain.,HATE-SPEECH,,
Tum log hamesha negativity ke saath aate ho.,HATE-SPEECH,,
Aise log environment ko toxic bana dete hain.,HATE-SPEECH,,
Tum jaise log kisi bhi system ko fail kar dete ho.,HATE-SPEECH,,
Aise log professionalism destroy kar dete hain.,HATE-SPEECH,,
Tum log kaam ko kabhi priority nahi dete.,HATE-SPEECH,,
Aise log sirf problems create karte hain.,HATE-SPEECH,,
Tum jaise log teamwork ke against hote ho.,HATE-SPEECH,,
Aise log kisi bhi cheez ko smooth nahi chalne dete.,HATE-SPEECH,,
Tum log har cheez ko difficult bana dete ho.,HATE-SPEECH,,
Aise log progress slow kar dete hain.,HATE-SPEECH,,
Tum jaise log kaam ko seriously nahi lete.,HATE-SPEECH,,
Aise log kisi bhi plan ko follow nahi karte.,HATE-SPEECH,,
Tum log hamesha system ke khilaaf kaam karte ho.,HATE-SPEECH,,
Aise log organization ke liye harmful hote hain.,HATE-SPEECH,,
Tum jaise log kaam ka flow bigaad dete ho.,HATE-SPEECH,,
Aise log sirf negativity contribute karte hain.,HATE-SPEECH,,
Tum log kisi bhi cheez ko improve nahi hone dete.,HATE-SPEECH,,
Aise logon ke saath kaam karna waste of time hai.,HATE-SPEECH,,
Tum jaise log standards ko neeche le jaate ho.,HATE-SPEECH,,
Aise log har cheez ko mess bana dete hain.,HATE-SPEECH,,
Tum log professionalism ko seriously nahi lete.,HATE-SPEECH,,
Aise log kisi bhi process ko respect nahi karte.,HATE-SPEECH,,
Tum jaise log kaam ka level gira dete ho.,HATE-SPEECH,,
Aise log sirf distractions create karte hain.,HATE-SPEECH,,
Tum log hamesha issues create karte rehte ho.,HATE-SPEECH,,
Aise log productivity ko affect karte hain.,HATE-SPEECH,,
Tum jaise log kisi bhi environment ko negative bana dete ho.,HATE-SPEECH,,
Aise log kaam ke flow ko disturb kar dete hain.,HATE-SPEECH,,
Tum log consistency ko maintain nahi kar paate.,HATE-SPEECH,,
Aise log improvement ka matlab nahi samajhte.,HATE-SPEECH,,
Tum jaise log kaam ko unnecessary complicated bana dete ho.,HATE-SPEECH,,
Aise log kisi bhi system ke liye threat hote hain.,HATE-SPEECH,,
Tum log kaam ke liye unreliable ho.,HATE-SPEECH,,
Aise log kisi bhi team ka balance bigaad dete hain.,HATE-SPEECH,,
Tum jaise log har cheez mein problem nikaalte ho.,HATE-SPEECH,,
Aise log kaam ko kabhi smooth nahi chalne dete.,HATE-SPEECH,,
Tum log hamesha negative contribution dete ho.,HATE-SPEECH,,
Aise log kisi bhi environment ko unstable bana dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke standards ko destroy kar dete ho.,HATE-SPEECH,,
Aise log sirf confusion aur chaos laate hain.,HATE-SPEECH,,
Tum log professionalism ko damage karte ho.,HATE-SPEECH,,
Aise log kisi bhi setup ke liye harmful hote hain.,HATE-SPEECH,,
Tum jaise log kaam ko kabhi respect nahi dete.,HATE-SPEECH,,
"I can do this for dataset/annotation purposes, but I??l keep it responsible and review-safe:",HATE-SPEECH,,
Aise log kaam ke execution ko inefficient bana dete hain.,HATE-SPEECH,,
Tum log ka mindset hamesha resistance create karta hai.,HATE-SPEECH,,
Aise log kisi bhi organization ka smooth functioning disrupt kar dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye low-fit category mein aate ho.,HATE-SPEECH,,
Aise log kaam ke coordination ko weaken kar dete hain.,HATE-SPEECH,,
Tum log ka approach hamesha alignment issues create karta hai.,HATE-SPEECH,,
Aise log kisi bhi team ke liye long-term problem ban jaate hain.,HATE-SPEECH,,
Tum jaise log kaam ke standards ke saath sync nahi hote.,HATE-SPEECH,,
Aise log kaam ke process ko unnecessarily rigid bana dete hain.,HATE-SPEECH,,
Tum log ka contribution kaafi limited hota hai.,HATE-SPEECH,,
Aise log kisi bhi environment ka efficiency score gira dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye dependable option nahi ho.,HATE-SPEECH,,
Aise log kaam ke workflow ko repeatedly derail karte hain.,HATE-SPEECH,,
Tum log ka mindset hamesha constraint create karta hai.,HATE-SPEECH,,
Aise log kisi bhi setup ke liye structural issue ban jaate hain.,HATE-SPEECH,,
Tum jaise log yahan belong hi nahi karte.,HATE-SPEECH,,
Aise logon ke liye yeh jagah nahi bani.,HATE-SPEECH,,
Tum log hamesha system kharab kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi group ke layak nahi hote.,HATE-SPEECH,,
Tum jaise logon ko side mein hi rakhna chahiye.,HATE-SPEECH,,
Aise log sirf problems laate hain.,HATE-SPEECH,,
Tum log har cheez ko ganda kar dete ho.,HATE-SPEECH,,
Aise logon ko ignore karna hi best hota hai.,HATE-SPEECH,,
Tum jaise log kabhi contribute nahi karte.,HATE-SPEECH,,
Aise log bas negativity ka source hote hain.,HATE-SPEECH,,
Tum log har jagah disturbance create karte ho.,HATE-SPEECH,,
Aise log kisi bhi jagah fit nahi hote.,HATE-SPEECH,,
Tum jaise log progress ke enemy ho.,HATE-SPEECH,,
Aise log environment ko toxic bana dete hain.,HATE-SPEECH,,
Tum log bas chaos hi create karte ho.,HATE-SPEECH,,
Aise log kisi kaam ke layak nahi hote.,HATE-SPEECH,,
Tum jaise logon ke saath rehna mushkil hai.,HATE-SPEECH,,
Aise log hamesha standards gira dete hain.,HATE-SPEECH,,
Tum log har cheez ko bigaad dete ho.,HATE-SPEECH,,
Aise log growth ko block kar dete hain.,HATE-SPEECH,,
Tum jaise log sirf burden hote ho.,HATE-SPEECH,,
Aise log kisi system ke liye harmful hote hain.,HATE-SPEECH,,
Tum log kaam ko kabhi smooth nahi chalne dete.,HATE-SPEECH,,
Aise log discipline ko follow nahi karte.,HATE-SPEECH,,
Tum jaise log expectations destroy kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi setup ko fail kar dete hain.,HATE-SPEECH,,
Tum log sirf negativity spread karte ho.,HATE-SPEECH,,
Aise log progress ke against hote hain.,HATE-SPEECH,,
Tum jaise log improvement nahi chahte.,HATE-SPEECH,,
Aise log kisi bhi plan ko ruin kar dete hain.,HATE-SPEECH,,
Tum log kaam ka respect nahi karte.,HATE-SPEECH,,
Aise log hamesha environment kharab karte hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye unfit ho.,HATE-SPEECH,,
Aise log kisi bhi group ka balance bigaad dete hain.,HATE-SPEECH,,
Tum log har baar confusion create karte ho.,HATE-SPEECH,,
Aise log kisi bhi cheez ko serious nahi lete.,HATE-SPEECH,,
Tum jaise log kaam ko damage kar dete ho.,HATE-SPEECH,,
Aise log hamesha negativity ke saath aate hain.,HATE-SPEECH,,
Tum log kisi bhi jagah problem ban jaate ho.,HATE-SPEECH,,
Aise log productivity ko kill kar dete hain.,HATE-SPEECH,,
Tum jaise log har cheez ko complicated bana dete ho.,HATE-SPEECH,,
Aise log kisi bhi system ke liye risk hote hain.,HATE-SPEECH,,
Tum log kaam ke liye unreliable ho.,HATE-SPEECH,,
Aise log kisi bhi team ko weak bana dete hain.,HATE-SPEECH,,
Tum jaise log consistency tod dete ho.,HATE-SPEECH,,
Aise log planning ka satyanash kar dete hain.,HATE-SPEECH,,
Tum log har cheez ko slow kar dete ho.,HATE-SPEECH,,
Aise log growth ka pace gira dete hain.,HATE-SPEECH,,
Tum jaise log kaam ka flow bigaad dete ho.,HATE-SPEECH,,
Aise log kisi bhi environment ko unstable bana dete hain.,HATE-SPEECH,,
Tum log professionalism ko khatam kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi jagah ka level gira dete hain.,HATE-SPEECH,,
Tum jaise log kaam ko value nahi dete.,HATE-SPEECH,,
Aise log sirf distraction create karte hain.,HATE-SPEECH,,
Tum log hamesha galat influence hote ho.,HATE-SPEECH,,
Aise log kisi bhi process ko follow nahi karte.,HATE-SPEECH,,
Tum jaise log kaam ko bekaar bana dete ho.,HATE-SPEECH,,
Aise log kisi bhi system ke liye danger hote hain.,HATE-SPEECH,,
Tum log har cheez mein problem hi nikaalte ho.,HATE-SPEECH,,
Aise log positive environment destroy kar dete hain.,HATE-SPEECH,,
Tum jaise log kisi bhi group ke liye toxic ho.,HATE-SPEECH,,
Aise log kaam ka standard low kar dete hain.,HATE-SPEECH,,
Tum log har cheez ko mess bana dete ho.,HATE-SPEECH,,
Aise log kisi bhi jagah ka discipline tod dete hain.,HATE-SPEECH,,
Tum jaise log kaam ko seriously nahi lete.,HATE-SPEECH,,
Aise log sirf chaos aur confusion laate hain.,HATE-SPEECH,,
Tum log hamesha negative contribution dete ho.,HATE-SPEECH,,
Aise log kisi bhi setup ko kharab kar dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke flow ko rok dete ho.,HATE-SPEECH,,
Aise log kisi bhi team ko inefficient bana dete hain.,HATE-SPEECH,,
Tum log har cheez ka level gira dete ho.,HATE-SPEECH,,
Aise log kisi bhi environment ko unpleasant bana dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye liability ho.,HATE-SPEECH,,
Aise log kisi bhi jagah ka balance bigaad dete hain.,HATE-SPEECH,,
Tum log hamesha system ke khilaaf kaam karte ho.,HATE-SPEECH,,
Aise log kisi bhi progress ko slow kar dete hain.,HATE-SPEECH,,
Tum jaise log kaam ka culture kharab kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi organization ke liye harmful hote hain.,HATE-SPEECH,,
Tum log kaam ko kabhi priority nahi dete.,HATE-SPEECH,,
Aise log sirf problems aur issues create karte hain.,HATE-SPEECH,,
Tum jaise log kisi bhi setup ko fail kar dete ho.,HATE-SPEECH,,
Aise log professionalism ka matlab nahi jaante.,HATE-SPEECH,,
Tum log kaam ke liye untrustworthy ho.,HATE-SPEECH,,
Aise log kisi bhi jagah ka respect nahi karte.,HATE-SPEECH,,
Tum jaise log kaam ke standards ko destroy kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi team ka morale gira dete hain.,HATE-SPEECH,,
Tum log har cheez ko negative bana dete ho.,HATE-SPEECH,,
Aise log kisi bhi environment ke liye bad influence hote hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye threat ho.,HATE-SPEECH,,
Aise log kisi bhi system ko sustain nahi hone dete.,HATE-SPEECH,,
Tum log har baar same mistakes repeat karte ho.,HATE-SPEECH,,
Aise log kisi bhi plan ko successful nahi hone dete.,HATE-SPEECH,,
Tum jaise log kaam ka value dilute kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi group ke liye problem ban jaate hain.,HATE-SPEECH,,
Tum log professionalism ko seriously nahi lete.,HATE-SPEECH,,
Aise log kisi bhi jagah ka atmosphere kharab kar dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye unsuitable ho.,HATE-SPEECH,,
Aise log kisi bhi setup ko messy bana dete hain.,HATE-SPEECH,,
Tum log hamesha negative impact daalte ho.,HATE-SPEECH,,
Aise log kisi bhi organization ko weak bana dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke flow ko disturb kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi team ko unbalanced bana dete hain.,HATE-SPEECH,,
Tum log kaam ke culture ko spoil kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi jagah ka level neeche le jaate hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye burden ho.,HATE-SPEECH,,
Aise log kisi bhi process ko inefficient bana dete hain.,HATE-SPEECH,,
Tum log har cheez ko unnecessarily complicated bana dete ho.,HATE-SPEECH,,
Aise log kisi bhi system ke liye obstacle hote hain.,HATE-SPEECH,,
Tum jaise log kaam ke environment ko ruin kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi jagah ka growth stop kar dete hain.,HATE-SPEECH,,
Tum log hamesha problems hi laate ho.,HATE-SPEECH,,
Aise log kisi bhi team ke liye negative asset hote hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye mismatch ho.,HATE-SPEECH,,
Aise log kisi bhi organization ko damage kar dete hain.,HATE-SPEECH,,
Tum log kaam ke standards ko respect nahi karte.,HATE-SPEECH,,
Aise log kisi bhi environment ke liye unsuitable hote hain.,HATE-SPEECH,,
Tum jaise log kaam ka culture destroy kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi setup ke liye trouble hote hain.,HATE-SPEECH,,
Tum log har cheez ka quality level gira dete ho.,HATE-SPEECH,,
Aise log kisi bhi team ko unstable bana dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye unwanted ho.,HATE-SPEECH,,
Aise log kisi bhi jagah ka peace disturb kar dete hain.,HATE-SPEECH,,
Tum log kaam ke liye bad example ho.,HATE-SPEECH,,
Aise log kisi bhi system ko degrade kar dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke environment ko toxic bana dete ho.,HATE-SPEECH,,
Aise log kisi bhi organization ke liye liability hote hain.,HATE-SPEECH,,
Tum log kaam ke liye negative influence ho.,HATE-SPEECH,,
Aise log kisi bhi jagah ka structure bigaad dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye unsuitable choice ho.,HATE-SPEECH,,
Aise log kisi bhi team ko inefficient bana dete hain.,HATE-SPEECH,,
Tum log kaam ke liye wrong fit ho.,HATE-SPEECH,,
Aise log kisi bhi environment ko unpleasant bana dete hain.,HATE-SPEECH,,
"Seriously, tum jaise log yahan kyun aate ho?",HATE-SPEECH,,
"Honestly, aise logon ke saath kaam possible hi nahi hota.",HATE-SPEECH,,
Tum log har baar same issue repeat kar dete ho.,HATE-SPEECH,,
Aise log bas system ko drag down karte hain.,HATE-SPEECH,,
Samajh nahi aata tum jaise log kaise survive karte ho.,HATE-SPEECH,,
Aise logon ke liye alag rules hone chahiye.,HATE-SPEECH,,
Tum log har cheez ko complicated bana dete ho.,HATE-SPEECH,,
"Clearly, aise log kisi bhi team ke liye fit nahi hote.",HATE-SPEECH,,
Tum jaise log hamesha negative impact daalte ho.,HATE-SPEECH,,
Aise log bas progress ke raaste mein aate hain.,HATE-SPEECH,,
Why do tum log always mess things up?,HATE-SPEECH,,
Aise log kabhi bhi expectations meet nahi karte.,HATE-SPEECH,,
Tum jaise log sirf excuses pe jeete ho.,HATE-SPEECH,,
"Honestly speaking, aise log kaam ka level gira dete hain.",HATE-SPEECH,,
Tum log har baar disappointment hi dete ho.,HATE-SPEECH,,
Aise log kisi bhi environment ko spoil kar dete hain.,HATE-SPEECH,,
"Tum jaise log kaam ko lightly lete ho, always.",HATE-SPEECH,,
Aise log seriousness ka matlab hi nahi jaante.,HATE-SPEECH,,
Tum log kaam ke liye wrong fit ho.,HATE-SPEECH,,
Aise log sirf disturbance create karte hain.,HATE-SPEECH,,
Tum jaise log kaam ka flow hi tod dete ho.,HATE-SPEECH,,
Aise log productivity ke enemy hote hain.,HATE-SPEECH,,
Tum log har jagah confusion failate ho.,HATE-SPEECH,,
Aise log kisi bhi setup ko unstable bana dete hain.,HATE-SPEECH,,
Tum jaise log se zyada expect karna hi galti hai.,HATE-SPEECH,,
Aise log kaam ke culture ko damage kar dete hain.,HATE-SPEECH,,
Tum log hamesha negative contribution dete ho.,HATE-SPEECH,,
Aise log kisi bhi team ko weak bana dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke standards ignore kar dete ho.,HATE-SPEECH,,
"Aise log sirf chaos laate hain, aur kuch nahi.",HATE-SPEECH,,
Tum log har baar situation bigaad dete ho.,HATE-SPEECH,,
Aise log kisi bhi process ko follow nahi karte.,HATE-SPEECH,,
Tum jaise log kaam ke liye liability ho.,HATE-SPEECH,,
Aise log kisi bhi jagah ka balance kharab kar dete hain.,HATE-SPEECH,,
Tum log hamesha system ke against kaam karte ho.,HATE-SPEECH,,
Aise log progress ko slow kar dete hain.,HATE-SPEECH,,
Tum jaise log kaam ka value samajhte hi nahi.,HATE-SPEECH,,
Aise log kisi bhi environment ko negative bana dete hain.,HATE-SPEECH,,
Tum log professionalism ka mazaak bana dete ho.,HATE-SPEECH,,
Aise log kisi bhi setup ke liye trouble hote hain.,HATE-SPEECH,,
Tum jaise log kaam ko priority hi nahi dete.,HATE-SPEECH,,
Aise log har cheez ka quality level gira dete hain.,HATE-SPEECH,,
Tum log kaam ke flow ko disturb kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi team ke liye headache hote hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye mismatch ho.,HATE-SPEECH,,
Aise log kisi bhi system ko degrade kar dete hain.,HATE-SPEECH,,
Tum log hamesha galat example set karte ho.,HATE-SPEECH,,
Aise log kisi bhi jagah ka standard neeche le jaate hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye unwanted ho.,HATE-SPEECH,,
Aise log kisi bhi organization ke liye harmful hote hain.,HATE-SPEECH,,
Tum log har baar negative impression chhodte ho.,HATE-SPEECH,,
Aise log kisi bhi environment ko toxic bana dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye unreliable ho.,HATE-SPEECH,,
Aise log kisi bhi process ko inefficient bana dete hain.,HATE-SPEECH,,
Tum log kaam ke culture ko spoil kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi setup ko messy bana dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye bad choice ho.,HATE-SPEECH,,
Aise log kisi bhi team ka morale gira dete hain.,HATE-SPEECH,,
Tum log hamesha problems hi laate ho.,HATE-SPEECH,,
Aise log kisi bhi system ke liye obstacle hote hain.,HATE-SPEECH,,
Tum jaise log kaam ke standards destroy kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi jagah ka atmosphere kharab kar dete hain.,HATE-SPEECH,,
Tum log kaam ke liye negative influence ho.,HATE-SPEECH,,
Aise log kisi bhi environment ko unpleasant bana dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye unsuitable ho.,HATE-SPEECH,,
Aise log kisi bhi organization ko weak bana dete hain.,HATE-SPEECH,,
Tum log kaam ke flow ko slow kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi setup ke liye risk hote hain.,HATE-SPEECH,,
Tum jaise log kaam ka discipline follow nahi karte.,HATE-SPEECH,,
Aise log kisi bhi team ko unbalanced bana dete hain.,HATE-SPEECH,,
Tum log kaam ke liye wrong attitude rakhte ho.,HATE-SPEECH,,
Aise log kisi bhi system ko fail hone pe majboor kar dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye burden ho.,HATE-SPEECH,,
Aise log kisi bhi environment ko unstable bana dete hain.,HATE-SPEECH,,
Tum log kaam ka seriousness level gira dete ho.,HATE-SPEECH,,
Aise log kisi bhi organization ke liye liability hote hain.,HATE-SPEECH,,
Tum jaise log kaam ke culture ko respect nahi karte.,HATE-SPEECH,,
Aise log kisi bhi jagah ka peace disturb kar dete hain.,HATE-SPEECH,,
Tum log kaam ke liye hamesha late hote ho.,HATE-SPEECH,,
Aise log kisi bhi setup ko inefficient bana dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye bad fit ho.,HATE-SPEECH,,
Aise log kisi bhi team ke liye constant problem hote hain.,HATE-SPEECH,,
Tum log kaam ke flow ko kabhi smooth nahi hone dete.,HATE-SPEECH,,
Aise log kisi bhi environment ka growth rok dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke standards ko dilute kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi system ko sustain nahi hone dete.,HATE-SPEECH,,
Tum log kaam ke liye poor contribution dete ho.,HATE-SPEECH,,
Aise log kisi bhi setup ko complicated bana dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye wrong mindset rakhte ho.,HATE-SPEECH,,
Aise log kisi bhi organization ke liye negative asset hote hain.,HATE-SPEECH,,
Tum log kaam ke culture ko seriously nahi lete.,HATE-SPEECH,,
Aise log kisi bhi environment ka level gira dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye unsuitable choice ho.,HATE-SPEECH,,
Aise log kisi bhi team ko unstable bana dete hain.,HATE-SPEECH,,
Tum log kaam ke liye unnecessary drama create karte ho.,HATE-SPEECH,,
Aise log kisi bhi system ko mess bana dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye constant distraction ho.,HATE-SPEECH,,
Aise log kisi bhi environment ko degrade kar dete hain.,HATE-SPEECH,,
Tum log kaam ke standards ko ignore kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi setup ke liye troublemaker hote hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye wrong example ho.,HATE-SPEECH,,
Aise log kisi bhi team ka efficiency kam kar dete hain.,HATE-SPEECH,,
Tum log kaam ke flow ko break kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi organization ke liye bad influence hote hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye non-serious ho.,HATE-SPEECH,,
Aise log kisi bhi environment ko negative direction mein le jaate hain.,HATE-SPEECH,,
Tum log kaam ke liye unreliable choice ho.,HATE-SPEECH,,
Aise log kisi bhi system ka balance bigaad dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke culture ko damage kar dete ho.,HATE-SPEECH,,
Aise log kisi bhi setup ke liye constant issue hote hain.,HATE-SPEECH,,
Tum log kaam ke liye poor match ho.,HATE-SPEECH,,
Aise log kisi bhi team ke liye unnecessary burden hote hain.,HATE-SPEECH,,
Tum jaise log kaam ke standards ko kabhi meet nahi karte.,HATE-SPEECH,,
Aise log kisi bhi environment ko unhealthy bana dete hain.,HATE-SPEECH,,
Tum log kaam ke liye negative role play karte ho.,HATE-SPEECH,,
Aise log kisi bhi system ke liye hindrance hote hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye unwanted presence ho.,HATE-SPEECH,,
Aise log kisi bhi setup ko unstable aur messy bana dete hain.,HATE-SPEECH,,
Tum log kaam ke liye low commitment dikhate ho.,HATE-SPEECH,,
Aise log kisi bhi organization ke liye problem source hote hain.,HATE-SPEECH,,
Tum jaise log kaam ke flow ko kabhi stable nahi rehne dete.,HATE-SPEECH,,
Aise log kisi bhi environment ko disturb kar dete hain.,HATE-SPEECH,,
Tum log yahan ke standards ke layak hi nahi ho.,HATE-SPEECH,,
Aise logon ke saath expectations rakhna bekaar hai.,HATE-SPEECH,,
Tum jaise log har jagah mismatch ho.,HATE-SPEECH,,
Aise logon ko seriously lene ka koi reason nahi hai.,HATE-SPEECH,,
Tum log ka presence hi problem ban jaata hai.,HATE-SPEECH,,
Aise log kisi bhi jagah adjust nahi kar paate.,HATE-SPEECH,,
Tum jaise logon se better distance rakhna chahiye.,HATE-SPEECH,,
Aise log kisi bhi process ko respect nahi karte.,HATE-SPEECH,,
Tum log ka contribution hamesha negative hota hai.,HATE-SPEECH,,
Aise logon ki wajah se kaam slow ho jaata hai.,HATE-SPEECH,,
Tum jaise log kaam ke culture ko match nahi karte.,HATE-SPEECH,,
Aise logon ka attitude hamesha off rehta hai.,HATE-SPEECH,,
Tum log har setup ke liye wrong choice ho.,HATE-SPEECH,,
Aise log kisi bhi environment ko disturb kar dete hain.,HATE-SPEECH,,
Tum jaise log expectations ko damage kar dete ho.,HATE-SPEECH,,
Aise logon ke saath kaam karna draining hota hai.,HATE-SPEECH,,
Tum log ka approach hamesha problematic hota hai.,HATE-SPEECH,,
Aise log kisi bhi team ka balance bigaad dete hain.,HATE-SPEECH,,
Tum jaise log consistency ko follow nahi karte.,HATE-SPEECH,,
Aise log kaam ka seriousness level gira dete hain.,HATE-SPEECH,,
Tum log hamesha coordination issues create karte ho.,HATE-SPEECH,,
Aise log kisi bhi jagah smooth flow nahi hone dete.,HATE-SPEECH,,
Tum jaise log ka mindset hi incompatible hota hai.,HATE-SPEECH,,
Aise logon ke saath kaam ka output weak ho jaata hai.,HATE-SPEECH,,
Tum log ka behaviour hamesha disruptive hota hai.,HATE-SPEECH,,
Aise log kisi bhi organization ke liye setback hote hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye dependable nahi ho.,HATE-SPEECH,,
Aise log har system ko unnecessary pressure mein daalte hain.,HATE-SPEECH,,
Tum log ka performance consistently low rehta hai.,HATE-SPEECH,,
Aise logon ke saath planning fail ho jaati hai.,HATE-SPEECH,,
Tum jaise log kaam ke liye misfit ho.,HATE-SPEECH,,
Aise log kisi bhi environment ko uncomfortable bana dete hain.,HATE-SPEECH,,
Tum log ka attitude kaafi unprofessional hota hai.,HATE-SPEECH,,
Aise log kaam ke standard se neeche hote hain.,HATE-SPEECH,,
Tum jaise logon se zyada expect karna galat hai.,HATE-SPEECH,,
Aise log kisi bhi setup ke liye bottleneck ban jaate hain.,HATE-SPEECH,,
Tum log har cheez ko unnecessarily complicated bana dete ho.,HATE-SPEECH,,
Aise log kaam ke flow ko break kar dete hain.,HATE-SPEECH,,
Tum jaise log consistency ko kabhi maintain nahi karte.,HATE-SPEECH,,
Aise log kisi bhi process ko derail kar dete hain.,HATE-SPEECH,,
Tum log ka contribution overall negative hota hai.,HATE-SPEECH,,
Aise log kisi bhi team ka efficiency kam kar dete hain.,HATE-SPEECH,,
Tum jaise log kaam ke culture se sync nahi hote.,HATE-SPEECH,,
Aise logon ke saath kaam karna exhausting hota hai.,HATE-SPEECH,,
Tum log har situation mein friction create karte ho.,HATE-SPEECH,,
Aise log kisi bhi system ke liye liability hote hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye unreliable option ho.,HATE-SPEECH,,
Aise log kisi bhi environment ka rhythm tod dete hain.,HATE-SPEECH,,
Tum log ka approach hamesha counterproductive hota hai.,HATE-SPEECH,,
Aise log kaam ke outcome ko weaken kar dete hain.,HATE-SPEECH,,
Tum jaise log kisi bhi team ka momentum break kar dete ho.,HATE-SPEECH,,
Aise log kaam ke process ko unnecessarily slow kar dete hain.,HATE-SPEECH,,
Tum log ka mindset hamesha negative side pe hota hai.,HATE-SPEECH,,
Aise log kisi bhi setup ke liye obstacle ban jaate hain.,HATE-SPEECH,,
Tum jaise log kaam ke liye consistent problem ho.,HATE-SPEECH,,
Aise log kisi bhi organization ka quality bar low kar dete hain.,HATE-SPEECH,,
Tum log ka coordination level kaafi weak hota hai.,HATE-SPEECH,,
Aise log kisi bhi system ke saath align nahi hote.,HATE-SPEECH,,
Tum jaise log kaam ke expectations ko dilute kar dete ho.,HATE-SPEECH,,
Aise logon ke saath kaam ka stress double ho jaata hai.,HATE-SPEECH,,
Tum log ka behaviour hamesha mismatch create karta hai.,HATE-SPEECH,,
Aise log kisi bhi team ka focus tod dete hain.,HATE-SPEECH,,
